Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,CompetitionDistance_was_missing,CompetitionOpenSince_was_missing,Suspicious_Zero_Sales
135,2,2015-06-23,4950,449,1,0,0,0,d,a,5190.0,8.0,2010.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",False,True,False
137,4,2015-05-21,9519,979,1,1,0,0,a,a,1730.0,7.0,2015.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",False,False,False
137,1,2015-06-29,12070,1209,1,1,0,0,a,a,1730.0,7.0,2015.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",False,False,False
138,1,2013-10-28,5804,658,1,0,0,1,a,c,25360.0,10.0,2014.0,0,,,,False,False,False
138,5,2014-11-14,8711,811,1,1,0,0,a,c,25360.0,10.0,2014.0,0,,,,False,False,False
138,4,2015-01-01,0,0,0,0,a,1,a,c,25360.0,10.0,2014.0,0,,,,False,False,False
138,1,2015-05-04,11426,1040,1,1,0,0,a,c,25360.0,10.0,2014.0,0,,,,False,False,False
142,3,2013-01-23,4889,588,1,1,0,0,a,a,1090.0,7.0,2002.0,0,,,,False,False,False
142,5,2014-05-09,5603,691,1,1,0,0,a,a,1090.0,7.0,2002.0,0,,,,False,False,False
143,5,2013-05-03,7590,679,1,1,0,0,d,a,2930.0,12.0,2002.0,0,,,,False,False,False
143,6,2013-07-27,4073,418,1,0,0,0,d,a,2930.0,12.0,2002.0,0,,,,False,False,False
143,4,2014-07-24,4757,478,1,0,0,0,d,a,2930.0,12.0,2002.0,0,,,,False,False,False
144,2,2013-02-26,6289,629,1,0,0,0,a,c,16570.0,8.0,2010.0,0,,,,False,True,False
144,3,2013-07-17,8082,753,1,1,0,0,a,c,16570.0,8.0,2010.0,0,,,,False,True,False
145,5,2014-01-24,7525,1069,1,1,0,0,a,a,280.0,8.0,2010.0,1,45.0,2009.0,"Feb,May,Aug,Nov",False,True,False
145,6,2015-05-23,6683,1030,1,0,0,0,a,a,280.0,8.0,2010.0,1,45.0,2009.0,"Feb,May,Aug,Nov",False,True,False
145,5,2015-05-29,7842,1077,1,0,0,1,a,a,280.0,8.0,2010.0,1,45.0,2009.0,"Feb,May,Aug,Nov",False,True,False
146,5,2014-01-03,7115,714,1,0,0,1,d,c,8050.0,10.0,1961.0,1,48.0,2012.0,"Jan,Apr,Jul,Oct",False,False,False
146,6,2014-03-22,5854,638,1,0,0,0,d,c,8050.0,10.0,1961.0,1,48.0,2012.0,"Jan,Apr,Jul,Oct",False,False,False
148,2,2013-10-22,8699,839,1,1,0,0,a,a,2090.0,12.0,2008.0,0,,,,False,False,False
148,6,2014-03-15,7184,693,1,0,0,0,a,a,2090.0,12.0,2008.0,0,,,,False,False,False
148,7,2015-03-08,0,0,0,0,0,0,a,a,2090.0,12.0,2008.0,0,,,,False,False,False
149,3,2013-05-29,6893,563,1,1,0,1,d,a,2610.0,7.0,2006.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",False,False,False
149,5,2014-01-24,6007,478,1,1,0,0,d,a,2610.0,7.0,2006.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",False,False,False
149,5,2014-02-21,6031,520,1,1,0,0,d,a,2610.0,7.0,2006.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",False,False,False
150,5,2013-12-27,10345,1063,1,0,0,1,c,c,31830.0,3.0,2010.0,0,,,,False,False,False
150,6,2014-06-14,7753,762,1,0,0,0,c,c,31830.0,3.0,2010.0,0,,,,False,False,False
151,1,2015-03-30,10880,832,1,1,0,0,d,c,4360.0,10.0,2005.0,0,,,,False,False,False
153,1,2013-04-29,11093,861,1,1,0,0,a,a,16240.0,10.0,2000.0,1,18.0,2011.0,"Feb,May,Aug,Nov",False,False,False
153,1,2014-02-03,12231,895,1,1,0,0,a,a,16240.0,10.0,2000.0,1,18.0,2011.0,"Feb,May,Aug,Nov",False,False,False
153,1,2014-09-08,5827,588,1,0,0,0,a,a,16240.0,10.0,2000.0,1,18.0,2011.0,"Feb,May,Aug,Nov",False,False,False
154,4,2015-05-21,10322,823,1,1,0,0,d,c,16420.0,8.0,2010.0,0,,,,False,True,False
155,3,2013-10-30,5400,559,1,0,0,1,d,a,3050.0,8.0,2010.0,1,35.0,2010.0,"Jan,Apr,Jul,Oct",False,True,False
156,2,2013-10-08,9258,899,1,1,0,0,a,a,2020.0,2.0,2011.0,1,14.0,2011.0,"Mar,Jun,Sept,Dec",False,False,False
156,2,2014-02-25,5174,635,1,0,0,0,a,a,2020.0,2.0,2011.0,1,14.0,2011.0,"Mar,Jun,Sept,Dec",False,False,False
156,7,2014-08-10,0,0,0,0,0,0,a,a,2020.0,2.0,2011.0,1,14.0,2011.0,"Mar,Jun,Sept,Dec",False,False,False
159,3,2013-03-13,5195,564,1,0,0,0,d,a,8530.0,3.0,2013.0,0,,,,False,False,False
159,6,2013-08-31,6560,600,1,0,0,0,d,a,8530.0,3.0,2013.0,0,,,,False,False,False
159,2,2015-06-02,9788,769,1,1,0,1,d,a,8530.0,3.0,2013.0,0,,,,False,False,False
159,7,2015-06-28,0,0,0,0,0,0,d,a,8530.0,3.0,2013.0,0,,,,False,False,False
161,6,2014-04-05,7286,805,1,0,0,0,a,c,2970.0,3.0,2005.0,0,,,,False,False,False
162,4,2013-06-13,5688,462,1,0,0,0,d,c,5340.0,3.0,2012.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",False,False,False
162,1,2014-08-25,5314,441,1,0,0,1,d,c,5340.0,3.0,2012.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",False,False,False
162,6,2014-11-15,7324,564,1,0,0,0,d,c,5340.0,3.0,2012.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",False,False,False
163,3,2015-07-01,8523,925,1,1,0,0,a,a,1480.0,4.0,2009.0,0,,,,False,False,False
164,3,2013-11-20,6014,616,1,1,0,0,a,a,1160.0,9.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",False,False,False
164,5,2013-12-20,9387,866,1,1,0,0,a,a,1160.0,9.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",False,False,False
164,1,2015-05-25,0,0,0,0,a,0,a,a,1160.0,9.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",False,False,False
165,1,2013-07-22,3768,454,1,0,0,0,a,a,3720.0,4.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",False,False,False
165,6,2015-03-07,3323,313,1,0,0,0,a,a,3720.0,4.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",False,False,False
166,5,2013-09-06,3936,614,1,0,0,0,a,c,100.0,4.0,2014.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",False,False,False
166,7,2014-06-15,0,0,0,0,0,0,a,c,100.0,4.0,2014.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",False,False,False
166,2,2015-07-21,5117,807,1,0,0,1,a,c,100.0,4.0,2014.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",False,False,False
168,1,2013-01-07,11462,995,1,1,0,0,a,a,12540.0,8.0,2010.0,0,,,,False,True,False
168,4,2013-02-14,6876,747,1,0,0,0,a,a,12540.0,8.0,2010.0,0,,,,False,True,False
168,6,2014-07-12,4473,446,1,0,0,0,a,a,12540.0,8.0,2010.0,0,,,,False,True,False
168,1,2014-07-14,10617,902,1,1,0,0,a,a,12540.0,8.0,2010.0,0,,,,False,True,False
168,3,2014-10-15,6455,673,1,0,0,0,a,a,12540.0,8.0,2010.0,0,,,,False,True,False
169,7,2014-06-15,0,0,0,0,0,0,d,a,980.0,7.0,2014.0,1,18.0,2014.0,"Feb,May,Aug,Nov",False,False,False
169,4,2014-08-14,0,0,0,0,0,1,d,a,980.0,7.0,2014.0,1,18.0,2014.0,"Feb,May,Aug,Nov",False,False,False
170,2,2015-06-23,3352,418,1,0,0,0,a,a,1070.0,5.0,2015.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",False,False,False
171,6,2013-05-04,5695,603,1,0,0,0,a,a,2640.0,8.0,2010.0,0,,,,False,True,False
171,5,2014-03-28,6406,763,1,0,0,0,a,a,2640.0,8.0,2010.0,0,,,,False,True,False
172,7,2013-05-26,0,0,0,0,0,0,a,a,110.0,8.0,2010.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",False,True,False
174,2,2013-03-05,5219,431,1,1,0,0,a,a,13090.0,8.0,2010.0,1,22.0,2012.0,"Jan,Apr,Jul,Oct",False,True,False
174,2,2013-06-04,5962,459,1,1,0,0,a,a,13090.0,8.0,2010.0,1,22.0,2012.0,"Jan,Apr,Jul,Oct",False,True,False
175,5,2015-04-03,0,0,0,1,b,0,c,a,4130.0,8.0,2010.0,0,,,,False,True,False
176,5,2014-02-28,5778,705,1,0,0,0,a,a,3770.0,8.0,2010.0,0,,,,False,True,False
176,1,2014-05-05,8890,955,1,1,0,0,a,a,3770.0,8.0,2010.0,0,,,,False,True,False
178,7,2014-04-27,0,0,0,0,0,0,d,a,1710.0,8.0,2010.0,0,,,,False,True,False
178,4,2015-07-23,9254,864,1,0,0,1,d,a,1710.0,8.0,2010.0,0,,,,False,True,False
179,6,2013-09-21,5766,859,1,0,0,0,a,c,480.0,8.0,2010.0,0,,,,False,True,False
180,1,2013-07-15,9830,1055,1,1,0,1,d,a,5800.0,9.0,2010.0,0,,,,False,False,False
181,6,2013-07-20,3457,400,1,0,0,0,a,a,12610.0,3.0,2013.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",False,False,False
182,2,2014-11-04,6924,492,1,1,0,0,d,c,1390.0,8.0,2010.0,1,9.0,2011.0,"Mar,Jun,Sept,Dec",False,True,False
183,4,2013-05-09,0,0,0,0,a,0,a,a,9670.0,8.0,2010.0,0,,,,False,True,False
183,1,2014-06-23,5703,759,1,0,0,0,a,a,9670.0,8.0,2010.0,0,,,,False,True,False
184,3,2014-03-19,7028,646,1,1,0,0,d,c,3560.0,8.0,2010.0,0,,,,False,True,False
184,5,2015-02-13,6576,672,1,0,0,0,d,c,3560.0,8.0,2010.0,0,,,,False,True,False
184,5,2015-07-10,6233,578,1,0,0,1,d,c,3560.0,8.0,2010.0,0,,,,False,True,False
185,2,2013-04-23,7565,569,1,1,0,0,d,c,1860.0,5.0,2015.0,0,,,,False,False,False
185,2,2013-05-21,5703,485,1,0,0,1,d,c,1860.0,5.0,2015.0,0,,,,False,False,False
186,2,2013-01-01,0,0,0,0,a,1,a,a,290.0,10.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",False,False,False
187,6,2014-01-25,3679,409,1,0,0,0,a,c,19360.0,8.0,2010.0,0,,,,False,True,False
188,1,2014-09-29,6738,535,1,1,0,0,d,a,850.0,8.0,2010.0,1,18.0,2011.0,"Feb,May,Aug,Nov",False,True,False
188,2,2014-11-11,5993,479,1,1,0,0,d,a,850.0,8.0,2010.0,1,18.0,2011.0,"Feb,May,Aug,Nov",False,True,False
188,6,2015-03-21,4443,462,1,0,0,0,d,a,850.0,8.0,2010.0,1,18.0,2011.0,"Feb,May,Aug,Nov",False,True,False
188,1,2015-06-08,4830,423,1,0,0,0,d,a,850.0,8.0,2010.0,1,18.0,2011.0,"Feb,May,Aug,Nov",False,True,False
189,3,2013-05-22,6893,718,1,0,0,0,d,a,5760.0,7.0,2014.0,0,,,,False,False,False
189,6,2013-12-07,7829,769,1,0,0,0,d,a,5760.0,7.0,2014.0,0,,,,False,False,False
189,5,2014-10-31,9691,1010,1,0,0,1,d,a,5760.0,7.0,2014.0,0,,,,False,False,False
190,1,2013-05-13,9118,769,1,1,0,0,a,a,1470.0,12.0,2006.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",False,False,False
190,6,2013-07-20,5599,520,1,0,0,0,a,a,1470.0,12.0,2006.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",False,False,False
190,1,2013-07-29,10210,776,1,1,0,0,a,a,1470.0,12.0,2006.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",False,False,False
190,3,2014-04-16,8490,782,1,1,0,1,a,a,1470.0,12.0,2006.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",False,False,False
191,2,2014-02-04,7244,731,1,1,0,0,a,a,1100.0,8.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",False,False,False
192,6,2015-05-30,16106,1068,1,0,0,0,d,c,2770.0,3.0,2008.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",False,False,False
194,2,2013-04-23,3872,341,1,1,0,0,d,c,16970.0,8.0,2010.0,1,5.0,2013.0,"Feb,May,Aug,Nov",False,True,False
194,1,2013-11-25,5068,392,1,0,0,0,d,c,16970.0,8.0,2010.0,1,5.0,2013.0,"Feb,May,Aug,Nov",False,True,False
195,2,2013-04-23,11708,1391,1,1,0,0,a,c,220.0,8.0,2010.0,0,,,,False,True,False
195,5,2014-11-21,8630,1079,1,0,0,0,a,c,220.0,8.0,2010.0,0,,,,False,True,False
195,3,2014-12-17,14106,1488,1,1,0,0,a,c,220.0,8.0,2010.0,0,,,,False,True,False
196,3,2013-10-30,6187,851,1,0,0,1,c,a,3850.0,11.0,2005.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",False,False,False
196,3,2013-11-20,5193,691,1,1,0,0,c,a,3850.0,11.0,2005.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",False,False,False
196,6,2014-05-03,4048,599,1,0,0,0,c,a,3850.0,11.0,2005.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",False,False,False
196,3,2014-09-17,6067,720,1,1,0,0,c,a,3850.0,11.0,2005.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",False,False,False
196,1,2014-11-24,7305,823,1,1,0,0,c,a,3850.0,11.0,2005.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",False,False,False
196,6,2015-04-18,3294,498,1,0,0,0,c,a,3850.0,11.0,2005.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",False,False,False
196,3,2015-04-22,4178,612,1,0,0,0,c,a,3850.0,11.0,2005.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",False,False,False
197,5,2014-08-08,6961,867,1,1,0,1,c,a,4210.0,3.0,2015.0,0,,,,False,False,False
198,3,2013-08-07,1975,261,1,0,0,1,a,a,290.0,9.0,2002.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",False,False,False
198,3,2014-09-10,2110,285,1,0,0,0,a,a,290.0,9.0,2002.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",False,False,False
198,1,2015-02-02,5737,574,1,1,0,1,a,a,290.0,9.0,2002.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",False,False,False
199,4,2013-08-22,5807,524,1,0,0,0,d,c,6360.0,12.0,2010.0,1,14.0,2012.0,"Mar,Jun,Sept,Dec",False,False,False
199,7,2014-04-27,0,0,0,0,0,0,d,c,6360.0,12.0,2010.0,1,14.0,2012.0,"Mar,Jun,Sept,Dec",False,False,False
199,3,2014-09-03,9194,695,1,1,0,1,d,c,6360.0,12.0,2010.0,1,14.0,2012.0,"Mar,Jun,Sept,Dec",False,False,False
200,5,2013-04-05,6853,918,1,0,0,1,a,a,1650.0,10.0,2000.0,0,,,,False,False,False
200,1,2014-08-18,9106,1107,1,1,0,1,a,a,1650.0,10.0,2000.0,0,,,,False,False,False
201,6,2014-09-06,5447,458,1,0,0,0,d,a,20260.0,8.0,2010.0,1,18.0,2014.0,"Mar,Jun,Sept,Dec",False,True,False
202,2,2013-04-16,3211,324,1,0,0,0,d,c,5140.0,5.0,2010.0,0,,,,False,False,False
202,4,2014-09-04,6538,523,1,1,0,1,d,c,5140.0,5.0,2010.0,0,,,,False,False,False
203,4,2014-10-23,6742,893,1,1,0,0,c,c,490.0,11.0,2002.0,0,,,,False,False,False
203,5,2015-06-05,6464,828,1,1,0,0,c,c,490.0,11.0,2002.0,0,,,,False,False,False
206,4,2013-10-31,8129,1005,1,0,0,1,a,c,380.0,8.0,2010.0,1,14.0,2012.0,"Jan,Apr,Jul,Oct",False,True,False
206,1,2015-03-02,11871,1126,1,1,0,0,a,c,380.0,8.0,2010.0,1,14.0,2012.0,"Jan,Apr,Jul,Oct",False,True,False
207,6,2014-02-01,8562,1030,1,0,0,0,a,a,6870.0,8.0,2010.0,0,,,,False,True,False
208,3,2013-03-27,3698,523,1,1,0,1,c,a,300.0,4.0,2006.0,0,,,,False,False,False
208,6,2014-01-11,3188,459,1,0,0,0,c,a,300.0,4.0,2006.0,0,,,,False,False,False
208,5,2014-07-04,3317,430,1,1,0,0,c,a,300.0,4.0,2006.0,0,,,,False,False,False
208,6,2015-06-27,3245,421,1,0,0,0,c,a,300.0,4.0,2006.0,0,,,,False,False,False
209,7,2013-08-25,1960,224,1,0,0,0,a,c,11680.0,9.0,2011.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",False,False,False
210,7,2013-11-17,0,0,0,0,0,0,d,a,970.0,11.0,1999.0,1,5.0,2013.0,"Feb,May,Aug,Nov",False,False,False
210,7,2015-05-31,0,0,0,0,0,0,d,a,970.0,11.0,1999.0,1,5.0,2013.0,"Feb,May,Aug,Nov",False,False,False
211,2,2013-03-12,11311,1412,1,0,0,0,a,c,350.0,11.0,2006.0,0,,,,False,False,False
211,6,2015-07-18,10071,1118,1,0,0,0,a,c,350.0,11.0,2006.0,0,,,,False,False,False
212,1,2013-01-21,6650,554,1,1,0,0,a,c,15050.0,9.0,2008.0,0,,,,False,False,False
212,3,2013-02-13,4761,502,1,0,0,0,a,c,15050.0,9.0,2008.0,0,,,,False,False,False
212,7,2014-02-23,0,0,0,0,0,0,a,c,15050.0,9.0,2008.0,0,,,,False,False,False
212,7,2014-08-31,0,0,0,0,0,0,a,c,15050.0,9.0,2008.0,0,,,,False,False,False
213,7,2013-08-25,0,0,0,0,0,0,d,c,4030.0,3.0,2014.0,1,1.0,2014.0,"Jan,Apr,Jul,Oct",False,False,False
213,4,2014-02-20,8560,680,1,1,0,0,d,c,4030.0,3.0,2014.0,1,1.0,2014.0,"Jan,Apr,Jul,Oct",False,False,False
213,4,2015-02-26,6500,551,1,0,0,0,d,c,4030.0,3.0,2014.0,1,1.0,2014.0,"Jan,Apr,Jul,Oct",False,False,False
214,2,2013-12-03,11595,801,1,1,0,0,d,a,8650.0,7.0,2013.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",False,False,False
214,3,2014-04-09,7136,582,1,0,0,0,d,a,8650.0,7.0,2013.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",False,False,False
215,6,2015-02-07,7296,550,1,0,0,0,d,a,150.0,8.0,2010.0,1,45.0,2009.0,"Feb,May,Aug,Nov",False,True,False
216,1,2013-05-20,0,0,0,0,a,0,c,a,190.0,8.0,2010.0,1,45.0,2009.0,"Feb,May,Aug,Nov",False,True,False
216,1,2013-11-25,5973,883,1,0,0,0,c,a,190.0,8.0,2010.0,1,45.0,2009.0,"Feb,May,Aug,Nov",False,True,False
216,4,2014-09-11,5680,776,1,0,0,0,c,a,190.0,8.0,2010.0,1,45.0,2009.0,"Feb,May,Aug,Nov",False,True,False
216,1,2015-04-06,0,0,0,0,b,1,c,a,190.0,8.0,2010.0,1,45.0,2009.0,"Feb,May,Aug,Nov",False,True,False
216,6,2015-07-18,5990,722,1,0,0,0,c,a,190.0,8.0,2010.0,1,45.0,2009.0,"Feb,May,Aug,Nov",False,True,False
217,2,2013-01-29,3332,519,1,0,0,0,c,a,3150.0,8.0,2010.0,0,,,,False,True,False
217,5,2014-02-21,5077,668,1,1,0,0,c,a,3150.0,8.0,2010.0,0,,,,False,True,False
217,4,2014-11-20,3849,565,1,0,0,0,c,a,3150.0,8.0,2010.0,0,,,,False,True,False
219,5,2015-07-24,3510,409,1,0,0,1,a,a,1640.0,2.0,2013.0,0,,,,False,False,False
220,1,2013-01-14,3879,625,1,0,0,0,a,a,1000.0,9.0,2008.0,0,,,,False,False,False
220,7,2014-11-30,0,0,0,0,0,0,a,a,1000.0,9.0,2008.0,0,,,,False,False,False
220,2,2015-02-17,6512,772,1,1,0,0,a,a,1000.0,9.0,2008.0,0,,,,False,False,False
221,4,2013-10-31,5757,552,1,0,0,0,d,c,13530.0,9.0,2013.0,0,,,,False,False,False
221,6,2015-05-02,8405,783,1,0,0,0,d,c,13530.0,9.0,2013.0,0,,,,False,False,False
222,7,2013-11-03,0,0,0,0,0,0,a,a,2170.0,11.0,2008.0,0,,,,False,False,False
222,2,2015-02-24,4482,569,1,0,0,0,a,a,2170.0,11.0,2008.0,0,,,,False,False,False
223,3,2014-12-31,3548,412,1,0,0,1,d,c,2920.0,10.0,1995.0,1,27.0,2011.0,"Jan,Apr,Jul,Oct",False,False,False
225,7,2013-05-19,0,0,0,0,0,0,d,a,10180.0,5.0,2015.0,0,,,,False,False,False
225,4,2015-04-16,6026,662,1,1,0,0,d,a,10180.0,5.0,2015.0,0,,,,False,False,False
226,4,2015-03-19,7507,721,1,1,0,0,a,a,450.0,8.0,2010.0,0,,,,False,True,False
227,3,2013-09-11,6256,551,1,1,0,0,a,a,2370.0,8.0,2010.0,0,,,,False,True,False
228,7,2013-03-24,0,0,0,0,0,0,d,c,10800.0,8.0,2010.0,1,18.0,2011.0,"Feb,May,Aug,Nov",False,True,False
229,1,2013-05-20,0,0,0,0,a,0,d,c,17410.0,4.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",False,False,False
229,1,2013-08-26,10496,862,1,1,0,0,d,c,17410.0,4.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",False,False,False
229,5,2013-09-13,9989,885,1,1,0,0,d,c,17410.0,4.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",False,False,False
229,3,2014-03-26,6402,591,1,0,0,0,d,c,17410.0,4.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",False,False,False
230,2,2014-10-21,6351,802,1,1,0,1,d,c,6680.0,9.0,2013.0,0,,,,False,False,False
230,6,2015-05-09,8169,984,1,0,0,0,d,c,6680.0,9.0,2013.0,0,,,,False,False,False
233,2,2013-04-09,9409,1079,1,1,0,0,a,a,1890.0,8.0,2010.0,0,,,,False,True,False
233,6,2013-10-26,7157,839,1,0,0,0,a,a,1890.0,8.0,2010.0,0,,,,False,True,False
233,2,2014-04-15,12102,1178,1,1,0,1,a,a,1890.0,8.0,2010.0,0,,,,False,True,False
234,5,2014-08-01,12634,1100,1,1,0,1,d,a,4370.0,8.0,2010.0,0,,,,False,True,False
234,2,2014-08-19,13453,1194,1,1,0,1,d,a,4370.0,8.0,2010.0,0,,,,False,True,False
234,4,2015-01-22,7359,820,1,0,0,0,d,a,4370.0,8.0,2010.0,0,,,,False,True,False
235,4,2013-06-06,7039,555,1,1,0,0,a,a,5710.0,3.0,2012.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",False,False,False
235,1,2014-11-17,5440,506,1,0,0,0,a,a,5710.0,3.0,2012.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",False,False,False
236,5,2013-10-18,5921,842,1,0,0,0,a,a,1000.0,11.0,2007.0,0,,,,False,False,False
236,3,2015-04-22,6158,860,1,0,0,0,a,a,1000.0,11.0,2007.0,0,,,,False,False,False
237,5,2014-06-13,4158,548,1,0,0,0,a,a,1420.0,11.0,2007.0,0,,,,False,False,False
237,1,2015-02-23,5174,598,1,0,0,0,a,a,1420.0,11.0,2007.0,0,,,,False,False,False
237,5,2015-07-24,3369,479,1,0,0,1,a,a,1420.0,11.0,2007.0,0,,,,False,False,False
238,7,2014-10-26,0,0,0,0,0,0,a,a,320.0,8.0,2010.0,1,45.0,2009.0,"Feb,May,Aug,Nov",False,True,False
239,2,2013-12-17,7675,568,1,1,0,0,d,c,610.0,8.0,2010.0,0,,,,False,True,False
239,3,2015-02-25,4023,384,1,0,0,0,d,c,610.0,8.0,2010.0,0,,,,False,True,False
240,4,2013-11-14,3635,352,1,0,0,0,a,a,1110.0,5.0,2009.0,0,,,,False,False,False
241,1,2013-12-23,13103,1319,1,0,0,1,d,c,780.0,8.0,2010.0,0,,,,False,True,False
243,1,2014-03-24,5021,770,1,0,0,0,a,a,310.0,8.0,2010.0,1,5.0,2013.0,"Feb,May,Aug,Nov",False,True,False
243,5,2014-04-11,5735,884,1,0,0,0,a,a,310.0,8.0,2010.0,1,5.0,2013.0,"Feb,May,Aug,Nov",False,True,False
243,1,2014-05-19,10144,1173,1,1,0,0,a,a,310.0,8.0,2010.0,1,5.0,2013.0,"Feb,May,Aug,Nov",False,True,False
244,4,2014-11-06,6072,552,1,1,0,0,d,a,710.0,3.0,2012.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",False,False,False
244,3,2015-03-11,3418,391,1,0,0,0,d,a,710.0,3.0,2012.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",False,False,False
245,4,2014-08-14,7971,900,1,0,0,1,a,c,1310.0,8.0,2010.0,0,,,,False,True,False
246,1,2013-01-07,9991,1192,1,1,0,0,c,a,4660.0,4.0,2013.0,0,,,,False,False,False
246,3,2014-04-02,7962,1000,1,1,0,0,c,a,4660.0,4.0,2013.0,0,,,,False,False,False
247,6,2013-03-16,8526,705,1,0,0,0,d,c,70.0,11.0,2010.0,1,5.0,2013.0,"Feb,May,Aug,Nov",False,False,False
247,6,2013-10-05,7282,629,1,0,0,0,d,c,70.0,11.0,2010.0,1,5.0,2013.0,"Feb,May,Aug,Nov",False,False,False
247,4,2014-07-24,6804,582,1,0,0,0,d,c,70.0,11.0,2010.0,1,5.0,2013.0,"Feb,May,Aug,Nov",False,False,False
247,4,2014-10-23,8913,723,1,1,0,1,d,c,70.0,11.0,2010.0,1,5.0,2013.0,"Feb,May,Aug,Nov",False,False,False
248,2,2013-04-02,8461,1306,1,0,0,1,a,c,340.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",False,False,False
248,3,2013-10-02,8022,1223,1,0,0,0,a,c,340.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",False,False,False
248,3,2013-10-23,8209,1100,1,1,0,0,a,c,340.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",False,False,False
251,7,2013-07-07,0,0,0,0,0,0,a,c,340.0,8.0,2010.0,0,,,,False,True,False
251,1,2013-09-30,17788,2366,1,0,0,0,a,c,340.0,8.0,2010.0,0,,,,False,True,False
251,2,2014-09-23,15479,2215,1,0,0,0,a,c,340.0,8.0,2010.0,0,,,,False,True,False
252,5,2014-07-25,9418,775,1,0,0,1,d,c,22330.0,8.0,2010.0,1,5.0,2010.0,"Feb,May,Aug,Nov",False,True,False
253,5,2013-08-02,5699,663,1,1,0,1,a,c,250.0,8.0,2010.0,1,5.0,2013.0,"Feb,May,Aug,Nov",False,True,False
253,2,2015-05-12,4435,605,1,0,0,0,a,c,250.0,8.0,2010.0,1,5.0,2013.0,"Feb,May,Aug,Nov",False,True,False
254,2,2013-07-02,3087,265,1,1,0,0,d,a,330.0,3.0,2008.0,1,1.0,2012.0,"Mar,Jun,Sept,Dec",False,False,False
254,4,2014-05-22,2792,208,1,1,0,0,d,a,330.0,3.0,2008.0,1,1.0,2012.0,"Mar,Jun,Sept,Dec",False,False,False
254,2,2015-05-19,3440,280,1,1,0,0,d,a,330.0,3.0,2008.0,1,1.0,2012.0,"Mar,Jun,Sept,Dec",False,False,False
255,6,2015-07-18,6379,592,1,0,0,0,c,c,4630.0,3.0,2011.0,1,35.0,2011.0,"Feb,May,Aug,Nov",False,False,False
